,names,scores,logfoldchanges,pvals,pvals_adj
1691,Dbp21E2,-0.637254,-24.198454,0.5239594108129484,0.6375466978535784
1692,CG5510,-0.63832206,-1.5083106,0.5232640513110451,0.6372851697604603
1693,Osbp,-0.63880575,-0.5739822,0.5229493273992256,0.6369993414096169
1694,CG4936,-0.63926923,-1.9135207,0.5226478082134698,0.6367295125625296
1695,yellow-d,-0.6400753,-1.6717257,0.5221236398083887,0.6362857218243708
1696,CG3756,-0.64013577,-2.691184,0.5220843380751659,0.6362857218243708
1697,Fcp3C,-0.64023656,-2.7153218,0.5220188385664304,0.6362857218243708
1698,CG9766,-0.640297,-2.7307954,0.521979540889309,0.6362857218243708
1699,Hus1-like,-0.64084107,-1.094421,0.5216259302590811,0.6360687573053511
1700,CG31469,-0.6411635,-24.217249,0.5214164413875109,0.6359107350602512
1701,pyx,-0.6411635,-24.380188,0.5214164413875109,0.6359107350602512
1702,FASN3,-0.6411635,-24.27082,0.5214164413875109,0.6359107350602512
1703,CG17681,-0.6411635,-24.254131,0.5214164413875109,0.6359107350602512
1704,cerv,-0.64164716,-1.1223223,0.5211022892791762,0.6359107350602512
1705,Spx,-0.64297724,-1.9014251,0.5202388737283121,0.6350584656447295
1706,CG7857,-0.64340043,-1.0752194,0.5199643053367884,0.6348206636256326
1707,AP-2mu,-0.6435818,-0.6173648,0.519846656050181,0.6347743994328613
1708,CG3732,-0.6440453,-0.87724197,0.519546059154831,0.6345046930816787
1709,CG9706,-0.64487153,-0.9818188,0.5190104350578104,0.6339478288252169
1710,Sf3b1,-0.6450126,-0.59703046,0.51891901554988,0.6339334527646193
1711,CG4456,-0.64507306,-24.35445,0.518879838306971,0.6339334527646193
1712,CG6910,-0.64507306,-24.421257,0.518879838306971,0.6339334527646193
1713,Cdk4,-0.64507306,-24.247782,0.518879838306971,0.6339334527646193
1714,MAN1,-0.6455164,-1.2744724,0.5185925852151292,0.63392388046801
1715,SerRS-m,-0.64626205,-1.5257534,0.5181096631270901,0.6334308462102166
1716,CG33474,-0.6465643,-1.3171549,0.517913950171048,0.6332888507315058
1717,CG31855,-0.64668524,-1.5569068,0.5178356756973561,0.6332888507315058
1718,CG14231,-0.6476727,-0.8750739,0.5171966633068174,0.6326061538741293
1719,HemK1,-0.6479347,-2.7044592,0.5170271979662182,0.6324960757167432
1720,GAPsec,-0.6480153,-2.718294,0.5169750605709234,0.6324960757167432
1721,TTLL1B,-0.6483377,-2.7894478,0.5167665382253965,0.6323715986678861
1722,X11Lbeta,-0.6489826,-24.209269,0.5163496243063175,0.6319585821703799
1723,CG18814,-0.6489826,-24.265959,0.5163496243063175,0.6319585821703799
1724,CG9107,-0.6489826,-24.229376,0.5163496243063175,0.6319585821703799
1725,Cad86C,-0.6492244,-1.9014595,0.5161933265557122,0.6319585821703799
1726,CG10949,-0.64992976,-1.525235,0.515737598285175,0.6315980219651804
1727,CG14074,-0.6503328,-0.6950342,0.515477275897973,0.6313763679396687
1728,plh,-0.6506552,-1.569294,0.5152690671090334,0.631218486243004
1729,gbb,-0.6513606,-0.6865289,0.5148137626709883,0.6307578105139157
1730,Theg,-0.65182406,-2.7044592,0.5145146764723507,0.6304884234093056
1731,goddard,-0.6518845,-2.7200463,0.5144756718889805,0.6304884234093056
1732,Tsp42Eh,-0.65210617,-2.7789958,0.5143326682352658,0.630459526641688
1733,CG32719,-0.65267044,-2.9976254,0.5139687522175682,0.6301104896641444
1734,Dpy-30L1,-0.65287197,-1.1153955,0.5138388146816575,0.6300482400325546
1735,CG17264,-0.6528921,-24.354038,0.5138258218682159,0.6300482400325546
1736,CG11504,-0.6528921,-24.217896,0.5138258218682159,0.6300482400325546
1737,CG31436,-0.6528921,-24.242842,0.5138258218682159,0.6300482400325546
1738,Sp212,-0.6528921,-24.579508,0.5138258218682159,0.6300482400325546
1739,CG13360,-0.65305334,-3.06325,0.5137218855150798,0.6300482400325546
1740,prod,-0.65325487,-1.2813797,0.5135919804613753,0.6300482400325546
1741,CG4291,-0.6540811,-1.1458331,0.5130595485573184,0.6297718918827416
1742,CG11560,-0.6546655,-1.9165856,0.5126831240625999,0.6294069079768984
1743,abo,-0.6550283,-1.9516406,0.5124495536916638,0.6292172165738895
1744,Dim1,-0.6556933,-2.7032316,0.5120214854798526,0.6287886133211151
1745,CG2260,-0.6557739,-2.723009,0.5119696111029185,0.6287886133211151
1746,CG42399,-0.65680164,-24.275518,0.511308453222616,0.6281068033954006
1747,Apl,-0.65680164,-24.231466,0.511308453222616,0.6281068033954006
1748,vito,-0.65700316,-0.92956114,0.5111788667274306,0.6281068033954006
1749,mRpL10,-0.65714425,-0.6463566,0.5110881663885762,0.6281068033954006
1750,mRpL15,-0.65718454,-1.1389301,0.5110622535502501,0.6281068033954006
1751,CG8460,-0.65744656,-1.5133128,0.5108938368321407,0.6280821821666679
1752,CG5276,-0.658172,-1.5537698,0.5104276034703744,0.627605947168347
1753,TBC1d7,-0.6588169,-1.9520992,0.5100133606592505,0.627193500847802
1754,msl-3,-0.65885717,-1.9480683,0.5099874763247867,0.627193500847802
1755,CG15071,-0.659361,-1.0000111,0.5096639801465488,0.6269575916516819
1756,Nup75,-0.6607112,-24.244913,0.5087975403463765,0.6259885026459747
1757,CG30345,-0.6607112,-24.25966,0.5087975403463765,0.6259885026459747
1758,CG34457,-0.6607112,-24.461279,0.5087975403463765,0.6259885026459747
1759,MESK4,-0.6607112,-24.263126,0.5087975403463765,0.6259885026459747
1760,TfIIFbeta,-0.6613964,-1.1436434,0.5083581499337274,0.6258348824938185
1761,Bin1,-0.66196066,-1.3305511,0.5079964484787933,0.6254863449014102
1762,CG34116,-0.66355264,-2.7259657,0.5069766620654619,0.624327286612875
1763,Mppe,-0.6635728,-2.730123,0.506963760274624,0.624327286612875
1764,Klp64D,-0.6643991,-1.1233907,0.5064349354302885,0.6238532194845482
1765,CG10550,-0.66462076,-24.429499,0.5062931049629056,0.6237750499070844
1766,mtTFB2,-0.66462076,-24.267998,0.5062931049629056,0.6237750499070844
1767,Caf1-180,-0.6647819,-0.58993626,0.5061899686555377,0.6237750499070844
1768,rec,-0.66542685,-0.9217263,0.5057775339711637,0.6234293623782703
1769,CG7362,-0.6656284,-1.3222585,0.5056486844151225,0.6233670816697583
1770,Rpn13R,-0.6663941,-0.37341863,0.5051592137441814,0.62286013666769
1771,Ddr,-0.66726065,-1.6592773,0.504605640214923,0.6222739836489887
1772,Srr,-0.6685303,-24.350817,0.5037951685418185,0.6213707959746372
1773,Uros1,-0.6685303,-24.256817,0.5037951685418185,0.6213707959746372
1774,grh,-0.67149264,-1.2861092,0.5019067432318991,0.6193295766484783
1775,CG11123,-0.6715531,-2.7853208,0.5018682429838008,0.6193295766484783
1776,Alg9,-0.67187554,-1.004356,0.5016629347277455,0.6192207347236548
1777,Usp39,-0.6719763,-1.3010247,0.5015987850175121,0.6192207347236548
1778,CG17036,-0.6724398,-24.287941,0.50130375229861,0.6189693708570644
1779,CG33655,-0.6724398,-24.274883,0.50130375229861,0.6189693708570644
1780,GstD5,-0.6724398,-24.65063,0.50130375229861,0.6189693708570644
1781,CG2091,-0.67338693,-1.5532612,0.5007011452908195,0.6185131794768948
1782,CG14613,-0.673528,-0.7284138,0.5006114281773877,0.6184983478521933
1783,hpRNA:CR46342,-0.6742938,-1.9596721,0.5001245411749142,0.6179927376511632
1784,Bap170,-0.6746162,-0.8199621,0.49991961130719187,0.6178354326698665
1785,CG8136,-0.6754223,-2.7784681,0.49940748166392623,0.6172983610130748
1786,CG5854,-0.6756642,-1.004356,0.49925389711964663,0.6172043751437197
1787,lncRNA:CR43881,-0.6758657,-1.7165784,0.4991259291672413,0.6171420335936109
1788,fa2h,-0.67634934,-24.50439,0.49881887719434514,0.6168582106261331
1789,MFS18,-0.67655087,-1.3067079,0.49869096850970307,0.6167958692103693
1790,gammaSnap1,-0.67659116,-0.92260754,0.49866538886523215,0.6167958692103693
1791,CycH,-0.67844516,-1.9818292,0.4974894796233975,0.6155011298496225
1792,CG6443,-0.67925125,-2.7663653,0.4969786756646478,0.6149647511839136
1793,Fgop2,-0.6802186,-1.3010955,0.4963660800119326,0.614302228396046
1794,CG7164,-0.68025887,-24.491638,0.49634056393536485,0.614302228396046
1795,CG10731,-0.68025887,-24.327791,0.49634056393536485,0.614302228396046
1796,CG7634,-0.68025887,-24.395504,0.49634056393536485,0.614302228396046
1797,lncRNA:CR43256,-0.6810247,-1.3348111,0.4958558914255351,0.6140527524281677
1798,ClC-b,-0.68144786,-1.5763867,0.495588154493798,0.6138167011540832
1799,Nmd3,-0.6820726,-0.6028,0.4951930648893208,0.6134228176582264
1800,A16,-0.68291897,-0.8312121,0.49465805071063373,0.6128554523047842
1801,Alp7,-0.6841684,-24.38337,0.4938688329730092,0.6119729163369423
1802,RnpS1,-0.6859418,-1.9657264,0.49274981095827763,0.6106813680188309
1803,asRNA:CR44843,-0.68618363,-1.986782,0.4925973224087712,0.6106813680188309
1804,CG5181,-0.68634486,-0.8328564,0.49249567743185674,0.6106516741984963
1805,CG4942,-0.6869897,-2.766886,0.49208921000319095,0.6102427582448421
1806,Arl2,-0.6870099,-2.7680619,0.49207651079650894,0.6102427582448421
1807,asRNA:CR45827,-0.6880779,-24.339045,0.49140370450335535,0.6095826190994709
1808,SteXh:CG42398,-0.688219,-2.4135406,0.4913148802378142,0.6095674406567052
1809,smo,-0.68831974,-0.9377885,0.49125143961319084,0.6095674406567052
1810,CG13807,-0.6886825,-1.3348111,0.4910230897975678,0.6093954111490476
1811,PIG-U,-0.6894483,-1.5939422,0.49054120529242795,0.6088923039492254
1812,Mipp2,-0.6894483,-1.5961094,0.49054120529242795,0.6088923039492254
1813,Nhe1,-0.68981105,-0.6457308,0.49031303297891193,0.6087989749577473
1814,Naxe,-0.69061714,-2.115874,0.48980618780052154,0.608264541848081
1815,Mtr4,-0.6910605,-2.8028886,0.48952754317874336,0.6080133764294037
1816,CG3626,-0.69152397,-0.8892177,0.4892363241592368,0.6077465122496278
1817,Tom20,-0.69170535,-0.33355826,0.4891223942937011,0.6076998339343689
1818,Nup133,-0.69198745,-24.287165,0.48894519846697304,0.6075745253081403
1819,CG34211,-0.69198745,-24.872793,0.48894519846697304,0.6075745253081403
1820,CR31562,-0.69198745,-24.526068,0.48894519846697304,0.6075745253081403
1821,mute,-0.6923502,-0.86112446,0.4887174260895045,0.6075745253081403
1822,CG7246,-0.6941236,-2.0114157,0.48760469587935906,0.606287419856869
1823,sky,-0.69468784,-0.0697405,0.48725093234034855,0.6059422141401304
1824,CG2003,-0.695897,-24.379446,0.48649333454869614,0.6050946162952138
1825,CG31475,-0.69799286,-0.810892,0.48518167482791985,0.6035575101524561
1826,CG7924,-0.6988191,-2.8073418,0.48466510498952375,0.6030091559499171
1827,sals,-0.6990408,-2.8602793,0.4845265638052225,0.6029310383561235
1828,Liprin-gamma,-0.6991012,-1.0499271,0.48448878357133296,0.6029310383561235
1829,CG12106,-0.6998065,-24.322355,0.4840481321774096,0.602524098217079
1830,CG12379,-0.6998065,-24.344267,0.4840481321774096,0.602524098217079
1831,CG31997,-0.6998065,-24.432623,0.4840481321774096,0.602524098217079
1832,Not10,-0.7002902,-1.1828681,0.48374609689139947,0.6024307909808556
1833,CG7974,-0.7003305,-1.3441796,0.48372093190060406,0.6024307909808556
1834,Tl,-0.7004716,-1.252609,0.4836328600266351,0.6024307909808556
1835,lncRNA:CR43685,-0.7008141,-1.591276,0.48341900742106436,0.6023061803481922
1836,CG5727,-0.7011769,-1.613823,0.48319263120718037,0.6021183891933535
1837,Cog8,-0.70149934,-0.7511969,0.4829914562361459,0.6019619480400071
1838,CG44251,-0.7016001,-1.6464568,0.48292859838790747,0.6019619480400071
1839,kl-2,-0.7024263,-2.1004505,0.48241333167119693,0.6014297786295515
1840,CG3281,-0.7027286,-2.8112767,0.48222489414404135,0.6012890384603516
1841,CG13901,-0.7027689,-2.8191152,0.4821997721642861,0.6012890384603516
1842,lwr,-0.7032727,-0.8589453,0.48188580746216936,0.601148768274515
1843,CG9953,-0.70335335,-0.6114926,0.4818355834301906,0.601148768274515
1844,CG14160,-0.7037161,-24.491577,0.48160961052585416,0.6009926136994784
1845,Nrt,-0.7037161,-24.708714,0.48160961052585416,0.6009926136994784
1846,CG5235,-0.7037161,-24.342924,0.48160961052585416,0.6009926136994784
1847,otk2,-0.7037161,-24.511417,0.48160961052585416,0.6009926136994784
1848,nahoda,-0.70393777,-3.1353133,0.48147154436515094,0.6009926136994784
1849,PIG-S,-0.70496553,-1.0282843,0.4808317009740214,0.6004926264007903
1850,Tango4,-0.7050864,-1.6189705,0.4807564557416343,0.6004926264007903
1851,Zw10,-0.7055701,-2.002544,0.48045553896475623,0.6002112124659386
1852,egh,-0.7056104,-0.08447035,0.4804304672006412,0.6002112124659386
1853,CG33332,-0.7058925,-2.029872,0.4802549848173202,0.600149069580947
1854,CG10147,-0.706356,-0.9866097,0.47996676819557615,0.5998830885786104
1855,l(2)35Be,-0.7067389,-2.8428788,0.47972874736298765,0.5996797707337865
1856,CG5787,-0.70681953,-0.7914588,0.47967864591964704,0.5996797707337865
1857,EMC8-9,-0.70688,-0.94214886,0.4796410717103964,0.5996797707337865
1858,fax,-0.70706135,-1.0935447,0.4795283587172595,0.5996797707337865
1859,FucT6,-0.70730317,-0.94428635,0.4793780972097431,0.5996181479950252
1860,Ppox,-0.7076256,-24.338295,0.47917778851044546,0.59946180741192
1861,pros,-0.7076256,-24.383219,0.47917778851044546,0.59946180741192
1862,CG5194,-0.7076256,-24.412523,0.47917778851044546,0.59946180741192
1863,CG7745,-0.70814955,-0.9595847,0.4788523843439305,0.5993373371588839
1864,CG14710,-0.70863324,-1.0741608,0.4785521184103326,0.5990557267108898
1865,CG5641,-0.7091773,-1.6351707,0.47821444222656917,0.598727189819296
1866,yellow-b,-0.70976174,-2.0346675,0.4778518981000579,0.598367409845557
1867,Ugt316A1,-0.7099834,-0.70987886,0.4777144206897568,0.5982893901289967
1868,Csl4,-0.71056783,-2.8285406,0.4773520839591785,0.5979296877921155
1869,CG2611,-0.710588,-2.8324196,0.47733959227195244,0.5979296877921155
1870,CG18155,-0.7106081,-2.8362885,0.4773271007636052,0.5979296877921155
1871,CG18731,-0.71066856,-0.5927971,0.477289627311862,0.5979296877921155
1872,Pop1,-0.71076936,-1.2000932,0.4772271751367685,0.5979296877921155
1873,Ugt49C1,-0.7110716,-2.9445407,0.4770398454479655,0.5979296877921155
1874,chas,-0.71115226,-0.763753,0.47698989766362143,0.5979296877921155
1875,not,-0.7111724,-0.6382996,0.476977411164902,0.5979296877921155
1876,asRNA:CR45264,-0.71153516,-24.585184,0.47675268479111077,0.5979296877921155
1877,CG17111,-0.71153516,-24.394781,0.47675268479111077,0.5979296877921155
1878,Irbp,-0.71181726,-1.194918,0.4765779377060134,0.5979009782790291
1879,DCTN6-p27,-0.71189785,-0.9317925,0.47652801641225695,0.5979009782790291
1880,CG15743,-0.7125428,-1.6068984,0.47612874920368353,0.5975258143980002
1881,MRG15,-0.7127846,-0.50734204,0.4759790712841906,0.5974321760528107
1882,CG13796,-0.7129861,-0.5801223,0.4758543593911019,0.5973698495889243
1883,lncRNA:CR43951,-0.7139937,-1.7154688,0.47523106874010923,0.5966815075094699
1884,Mtr3,-0.7144169,-2.8235197,0.4749694203174911,0.596447083671018
1885,a6,-0.71475947,-1.043367,0.47475766761954086,0.596275252735352
1886,Mes2,-0.7150215,-2.965004,0.4745957740671709,0.5961659983902483
1887,mEFTu2,-0.7157268,-1.1894909,0.47416005754470136,0.5957126910810225
1888,asRNA:CR44119,-0.7164523,-1.3826255,0.4737121213979032,0.5952438860445077
1889,RtcB,-0.7172987,-2.0201209,0.47318982342280647,0.5946814787023712
1890,Rad60,-0.7174599,-2.040856,0.4730903740296867,0.594650392751465
1891,CG8366,-0.7175002,-2.0370593,0.47306551347860526,0.594650392751465
1892,Pym,-0.7175002,-2.0394473,0.47306551347860526,0.594650392751465
1893,crok,-0.7182055,-0.8228759,0.47263057022706423,0.5943540383057677
1894,Larp7,-0.7184272,-2.8494399,0.47249391926489415,0.5942760909338326
1895,TBCB,-0.7189109,-0.8734245,0.4721958472492017,0.5939950605747426
1896,CG16758,-0.7193542,-24.596663,0.47192270559705674,0.5937453072790032
1897,MED28,-0.7193542,-24.370983,0.47192270559705674,0.5937453072790032
1898,Sps1,-0.72052306,-1.3943442,0.47120302243918355,0.5930273332690483
1899,CG8191,-0.72060364,-1.6313287,0.4711534114443192,0.5930273332690483
1900,Mat1,-0.72060364,-1.6292121,0.4711534114443192,0.5930273332690483
1901,aop,-0.72203445,-0.08578244,0.47027329595799783,0.5921381367710338
1902,Rrp46,-0.72221583,-2.8329175,0.47016179690458115,0.5920914148043609
1903,lncRNA:CR43910,-0.7232436,-1.1939671,0.4695302448423784,0.5913896532205237
1904,insv,-0.72326374,-24.38771,0.46951786615849844,0.5913896532205237
1905,e(y)1,-0.72326374,-24.383219,0.46951786615849844,0.5913896532205237
1906,CG32579,-0.72384816,-1.2111351,0.46915896281958613,0.5912026892148649
1907,lncRNA:CR46064,-0.7239086,-0.82167995,0.46912184355060305,0.5912026892148649
1908,CG11655,-0.72503716,-0.6274609,0.4684292487842292,0.5904701284563953
1909,Top3alpha,-0.72539985,-2.0552015,0.46820674931935125,0.5902831487141955
1910,lncRNA:CR46250,-0.7254402,-2.0585256,0.4681820307698499,0.5902831487141955
1911,CG2712,-0.72616565,-2.8472133,0.46773722048276034,0.5898780760295183
1912,Sbat,-0.7262261,-2.8613725,0.46770016353212385,0.5898780760295183
1913,bocks,-0.72626644,-2.87163,0.46767545980222813,0.5898780760295183
1914,Aldh,-0.72630674,-0.1572756,0.4676507567954442,0.5898780760295183
1915,CG5613,-0.7263269,-2.8849635,0.467638405563225,0.5898780760295183
1916,sn,-0.7264478,-2.920236,0.46756430196647825,0.5898780760295183
1917,CG5199,-0.72755617,-1.2060765,0.4668853223518604,0.5893640413320312
1918,REG,-0.72781813,-0.60398227,0.4667249162172469,0.5892550139868445
1919,CG7702,-0.7286444,-0.31408682,0.4662192202934695,0.5887099435690503
1920,asRNA:CR44599,-0.7291482,-1.434451,0.46591101848157357,0.5884141218811241
1921,Dis3,-0.7292288,-2.0542347,0.465861716695389,0.5884141218811241
1922,Cfp1,-0.72945046,-0.8416878,0.4657261517265947,0.5883673716812647
1923,msi,-0.7308007,-2.2413774,0.46490091128519584,0.5874180588853586
1924,CG32055,-0.7310828,-24.469042,0.4647285757615095,0.5872935431066774
1925,asRNA:CR43916,-0.7310828,-24.436783,0.4647285757615095,0.5872935431066774
1926,SmD2,-0.7311231,-0.89154494,0.4647039593022617,0.5872935431066774
1927,Snx16,-0.7317478,-0.97963566,0.46432249695282024,0.5871532814184138
1928,Use1,-0.7322315,-0.7626327,0.46402729099386186,0.5868732256507463
1929,CG14341,-0.7327958,-0.9754858,0.46368301615529584,0.5865310116942148
1930,SWIP,-0.73301744,-2.052299,0.4635478042625999,0.5864531829798176
1931,tobi,-0.7334205,-1.7063425,0.4633020207439995,0.5862354186170894
1932,pxb,-0.7334205,-0.1913693,0.4633020207439995,0.5862354186170894
1933,CG4743,-0.73402506,-2.8705335,0.46293348167781334,0.5859554040511635
1934,Wdr37,-0.734287,-0.85854053,0.4627738321908852,0.5858464975993726
1935,asRNA:CR44512,-0.73434746,-2.934303,0.46273699436237636,0.5858464975993726
1936,CR33294,-0.7349923,-24.469587,0.46234415929711925,0.5854888088855644
1937,CG30357,-0.7350326,-1.0860012,0.4623196132855275,0.5854888088855644
1938,312,-0.7359798,-1.2269397,0.46174299138595676,0.5849136508739184
1939,Pde8,-0.7360201,0.020148186,0.4617184631952348,0.5849136508739184
1940,CG11007,-0.73672545,-1.6749177,0.46128933765661617,0.5845250498979475
1941,SmF,-0.73704785,-2.0655756,0.4610932402252671,0.5843696017440925
1942,CG3520,-0.73777336,-2.8438673,0.4606521913896785,0.5839966217378865
1943,Cep135,-0.73809576,-0.65541923,0.4604562454330192,0.5838412071692528
1944,CG14618,-0.73815626,-1.3922142,0.46041951075679954,0.5838412071692528
1945,Cyp310a1,-0.73819655,-2.9418702,0.4603950218833732,0.5838412071692528
1946,CG17556,-0.73928475,-1.2200933,0.4597340977699015,0.5832042850096663
1947,Ir62a,-0.73942584,-1.3939162,0.4596484613292293,0.5831886025377548
1948,CG10038,-0.7395669,-0.9879716,0.4595628338206218,0.583172926399606
1949,CG12104,-0.7397281,-1.6338248,0.4594649847489969,0.583172926399606
1950,CG13630,-0.73984903,-1.639765,0.4593916056026882,0.583172926399606
1951,Kaz1-ORFB,-0.7398893,-1.0401096,0.4593671473459022,0.583172926399606
1952,Sodh-2,-0.740111,-1.3741531,0.4592326399712836,0.583172926399606
1953,CG9300,-0.7406954,-1.6904368,0.4588781353986473,0.582861646925923
1954,Gpdh3,-0.7408365,-0.7032486,0.4587925883133137,0.5828460032538969
1955,arg,-0.741038,-2.0912526,0.4586703936993568,0.5827837904618743
1956,CG3777,-0.7411186,-2.1088943,0.45862152096271336,0.5827837904618743
1957,hng1,-0.7418441,-2.8807278,0.45818179773247214,0.5823489185807643
1958,CG13663,-0.7418844,-2.8908522,0.4581573756002899,0.5823489185807643
1959,Mesh1,-0.74194485,-2.9040148,0.458120743771225,0.5823489185807643
1960,Yp1,-0.7421262,-2.630183,0.45801085814289333,0.5823489185807643
1961,mt:ATPase8,-0.7428114,-24.42117,0.4575958681428399,0.58197595310784
1962,CG6836,-0.7428114,-24.676329,0.4575958681428399,0.58197595310784
1963,tinc,-0.7428114,-24.738224,0.4575958681428399,0.58197595310784
1964,Idgf5,-0.7428114,-24.472723,0.4575958681428399,0.58197595310784
1965,snoRNA:Psi28S-1135d,-0.7428114,-24.415503,0.4575958681428399,0.58197595310784
1966,lncRNA:CR44526,-0.7428114,-24.422308,0.4575958681428399,0.58197595310784
1967,CG8435,-0.7434966,-1.2329879,0.4571810893009207,0.58197595310784
1968,MED14,-0.7439198,-0.477134,0.45692500789489565,0.5817734982939489
1969,CG11695,-0.7442422,-1.6703335,0.45672995235537595,0.5816181905274299
1970,Elys,-0.7443027,-1.6732347,0.4566933846518135,0.5816181905274299
1971,CG6951,-0.74442357,-1.6769704,0.45662025418106766,0.5816181905274299
1972,NO66,-0.74448407,-1.6859882,0.45658369141400335,0.5816181905274299
1973,CG5757,-0.7451491,-2.1019013,0.45618160960021326,0.5812919357681873
1974,Chrac-16,-0.7451491,-2.10647,0.45618160960021326,0.5812919357681873
1975,Spt7,-0.7457335,-2.891331,0.4558284294176892,0.5810279419819648
1976,Ugt304A1,-0.74672097,-24.470392,0.4552320264037929,0.5803606756603856
1977,CG5026,-0.7470031,-1.091423,0.45506170627422793,0.5802364819347293
1978,CG10628,-0.7472046,-1.2306167,0.4549400710129772,0.5801743350732711
1979,Ibf1,-0.74730533,-0.8207316,0.454879260250066,0.5801743350732711
1980,IKKepsilon,-0.7479704,-1.6645141,0.4544780240649027,0.5797708917346627
1981,Pyroxd1,-0.748575,-2.0706806,0.4541134370425549,0.5793986606960074
1982,THADA,-0.748978,-2.1009643,0.4538704706693417,0.579181509709362
1983,CG9581,-0.74954224,-2.8710186,0.4535304409511405,0.5788404072370312
1984,lds,-0.7496833,-2.9050763,0.4534454559855663,0.578824760896411
1985,CG12093,-0.75061035,-1.2210943,0.45288720696519735,0.5782048893545084
1986,CG32262,-0.7506305,-24.453335,0.45287507542862604,0.5782048893545084
1987,Fur2,-0.7509126,-1.0966923,0.45270525318625365,0.5781580728673609
1988,Dci,-0.75123507,-1.4063087,0.45251121467373256,0.5780030103656295
1989,Dronc,-0.7513761,-1.7177114,0.4524263376018043,0.5779873548912937
1990,Cyp317a1,-0.75145674,-0.26630652,0.45237784045678664,0.5779873548912937
1991,tara,-0.75212175,-0.22378883,0.4519778511102006,0.5775998261056658
1992,lncRNA:CR44384,-0.75246435,-0.64176214,0.4517718740469916,0.5774293151662127
1993,pb,-0.7527263,-2.1040888,0.45161439799722203,0.5773207506681481
1994,CG10274,-0.75351226,-2.8886871,0.45114215617253806,0.5768097061810812
1995,Cyp6a15Psi,-0.7536533,-0.836799,0.4510574244102168,0.5767940297045173
1996,CG7182,-0.7544191,-0.9049348,0.45059760918087643,0.5762986295147992
1997,DCTN2-p50,-0.75449973,-0.9902423,0.4505492230243856,0.5762986295147992
1998,CG9773,-0.7545199,-1.2251713,0.4505371269450589,0.5762986295147992
1999,CG15536,-0.75454,-24.495483,0.4505250310496549,0.5762986295147992
2000,CG1941,-0.75454,-24.527922,0.4505250310496549,0.5762986295147992
2001,lncRNA:CR44423,-0.75454,-24.520935,0.4505250310496549,0.5762986295147992
2002,CG31213,-0.75454,-24.44779,0.4505250310496549,0.5762986295147992
2003,mei-9,-0.7546206,-1.2275511,0.4504766493073078,0.5762986295147992
2004,Acph-1,-0.7546206,-0.84958833,0.4504766493073078,0.5762986295147992
2005,lncRNA:CR45820,-0.755991,-0.4442021,0.44965461006624563,0.5759254975084083
2006,Tnks,-0.75607157,-0.5891018,0.4496062813173365,0.5759254975084083
2007,CG10265,-0.75663584,-2.0990884,0.449268062552595,0.5756156648190766
2008,MBD-R2,-0.7567366,-0.6623193,0.4492076815351428,0.5756156648190766
2009,mof,-0.7573815,-2.890249,0.4488213520539457,0.5752285251203468
2010,RhoGEF3,-0.75748223,-0.28377175,0.4487610051112343,0.5752285251203468
2011,CG31633,-0.7575024,-2.9124346,0.4487489362753787,0.5752285251203468
2012,Grip163,-0.7575024,-2.9124346,0.4487489362753787,0.5752285251203468
2013,Tsp42Ec,-0.75844955,-24.471317,0.4481819088419855,0.5747792156740836
2014,teq,-0.75844955,-24.652483,0.4481819088419855,0.5747792156740836
2015,lovit,-0.759175,-0.1947851,0.44774786533706723,0.5744076821756476
2016,mRpL32,-0.7597594,-1.6843177,0.4473983929789239,0.5740518796903523
2017,Eaf6,-0.76000124,-1.6957815,0.44725382910317946,0.5739589206436965
2018,CG7222,-0.7601423,-0.74949443,0.4471695124441123,0.5739432590780019
2019,Prp19,-0.76030356,-2.085162,0.4470731616184298,0.5739121440840456
2020,CG31441,-0.761291,-2.8939698,0.44648327053599446,0.5732473544436167
2021,CG2794,-0.7613112,-2.8976812,0.44647123655723486,0.5732473544436167
2022,hng2,-0.7623591,-24.458168,0.44584572412355683,0.5726135417620444
2023,CG4820,-0.7631249,-1.4285417,0.44538893475881125,0.5721191949233987
2024,Acyp2,-0.76320547,-1.4292915,0.4453408671898438,0.5721191949233987
2025,CG33977,-0.7643743,-0.82611257,0.44464421980786195,0.571347004431833
2026,ana1,-0.76461613,-0.9336437,0.444500163526622,0.5712541258692693
2027,CG34231,-0.7646967,-2.1292117,0.4444521506847515,0.5712541258692693
2028,CG31648,-0.7653416,-2.9259865,0.4440681545022056,0.570883288916662
2029,CG5862,-0.76604694,-0.7562131,0.44364837563065973,0.5704357708633959
2030,Taf13,-0.76624846,-1.2373366,0.44352848045465476,0.5703737560088217
2031,CG3437,-0.76638955,-1.4085032,0.44344456484616657,0.5703579979978409
2032,lncRNA:CR45082,-0.7670344,-0.41161573,0.44306106617207464,0.5699568491455539
2033,yellow-h,-0.7693116,-2.9506478,0.44170835418455323,0.5683085662713966
2034,CG14142,-0.77017814,-24.71232,0.44119422714070755,0.5677388607619872
2035,CG12863,-0.7702587,-1.2420542,0.4411464188048808,0.5677388607619872
2036,ovo,-0.7706215,-3.287374,0.44093131802838337,0.567584078956478
2037,CG14229,-0.77160895,-1.7026718,0.44034607053683006,0.5669224159499564
2038,Coq5,-0.77203214,-2.0995035,0.4400953866237183,0.5666913415528513
2039,Usp12-46,-0.7721934,-2.116904,0.4399999095295214,0.5666600776610777
2040,Ugt37B1,-0.77408767,-24.644114,0.4388789442269312,0.5653079004858627
